RI,MW
5.287299609232633,123.78641471796055
5.282790148387562,123.93576491083388
5.2783804995905825,124.08526972236385
5.274086722451784,124.23492928346634
5.269924876581257,124.38474372515114
5.265911021589105,124.53471317850067
5.26206121708546,124.68483777469484
5.258391522680384,124.83511764498273
5.254917997983995,124.98555292070922
5.2516567026063825,125.13614373329823
5.248623696157665,125.28689021425885
5.245835038247975,125.4377924951873
5.243306788487317,125.58885070775617
5.2410550064859365,125.7400649837386
5.239095751853853,125.89143545496995
5.237444704721938,126.04296225339331
5.236101491143643,126.19464551101582
5.235044096328579,126.34648535994627
5.234248977326104,126.49848193236106
5.233692591185701,126.65063536053837
5.2333513949568555,126.80294577683483
5.233201845688939,126.95541331368467
5.233220400431335,127.10803810361595
5.233383516233559,127.26082027923437
5.2336676501449375,127.41375997324046
5.234049259215013,127.56685731841249
5.234504800493141,127.72011244760917
5.235010731028737,127.87352549378782
5.235543507871299,128.02709658997722
5.236079588070211,128.18082586930217
5.236595428674903,128.33471346496256
5.237067486734759,128.4887595102526
5.237472219299235,128.64296413854535
5.237786083417802,128.7973274833
5.23798553613986,128.95184967806657
5.238047034514864,129.10653085647215
5.237952801130305,129.2613711522356
5.237716574741114,129.4163706991585
5.237362808743015,129.57152963112514
5.236915965393294,129.72684808211716
5.236400506949252,129.88232618618252
5.235840895668133,130.0379640774713
5.235261593807252,130.19376189021085
5.234687063623923,130.349719758717
5.234141767375334,130.50583781739218
5.233650167318899,130.66211620072087
5.233236725711777,130.8185550432761
5.232925904811296,130.97515447971855
5.232742166874843,131.13191464479013
5.232709974159533,131.28883567332142
5.232853788922739,131.4459177002308
5.2331980734217325,131.60316086051336
5.2337672899138,131.76056528926313
5.234585900656214,131.9181311216538
5.23567836790626,132.0758584929423
5.237069153921254,132.23374753847727
5.238782196095599,132.3917983936936
5.240821860016652,132.55001119410574
5.243167558051212,132.70838607531726
5.245797081473015,132.8669231730237
5.24868822155598,133.02562262300313
5.251818769573916,133.18448456111528
5.255166516800557,133.34350912331388
5.258709254509824,133.50269644563434
5.262424773975454,133.6620466642005
5.26629086647138,133.8215599152189
5.270285323271338,133.9812363349903
5.274385935649178,134.14107605989733
5.2785704948787355,134.30107922640832
5.282816792233817,134.46124597108013
5.287102618988214,134.6215764305555
5.291405766415835,134.78207074156293
5.295704025790457,134.94272904092358
5.299975188385858,135.1035514655367
5.304197045475917,135.26453815239623
5.308347388334454,135.42568923857536
5.312404008235262,135.58700486124187
5.316348226324678,135.74848515764583
5.320179455213761,135.9101302651253
5.3239028878355015,136.07194032110647
5.327523719669372,136.23391546310356
5.331047146195061,136.39605582871414
5.334478362892099,136.55836155562687
5.337822565240074,136.72083278161676
5.341084948718574,136.88346964454317
5.344270708807244,137.04627228235864
5.347385040985571,137.2092408330934
5.350433140733202,137.37237543487672
5.35342020352968,137.53567622592155
5.356351424854623,137.69914334452247
5.359232000187575,137.8627769290674
5.362067125008181,138.02657711803096
5.364861994795973,138.19054404997343
5.367621805030538,138.35467786354764
5.370351751191492,138.51897869748535
5.373057028758382,138.68344669061293
5.375742833210879,138.8480819818465
5.378414360028401,139.01288471018512
5.381076804690679,139.1778550147138
5.383735362677257,139.3429930346133
5.386395229467695,139.50829890914744
5.389061600541581,139.67377277766215
5.391739671378502,139.83941477960718
5.394434637458033,140.00522505450556
5.397151694259861,140.17120374197336
5.399896037263403,140.33735098171786
5.402672861948332,140.50366691352752
5.405487363794265,140.67015167728914
5.408344738280718,140.8368054129687
5.4112501808872935,141.00362826062656
5.414208887093594,141.17062036040653
5.417226052379178,141.33778185254377
5.420306872223662,141.5051128773619
5.423456542106578,141.67261357527212
5.426680257507584,141.8402840867761
5.42998321390624,142.0081245524591
5.433370606782034,142.17613511300308
5.436847631614697,142.3443159091696
5.440419483883716,142.512667081816
5.444091359068693,142.68118877188428
5.44786845264926,142.8498811204104
5.451755960104933,143.01874426850995
5.455759076915342,143.18777835739658
5.459882998560033,143.35698352836877
5.464132920518665,143.52635992281503
5.468514038270698,143.69590768220976
5.473031547295861,143.86562694812056
5.477690643073615,144.03551786220206
5.4824965210836325,144.20558056619998
5.487454376805374,144.37581520194527
5.492569405718612,144.54622191136207
5.497846803302778,144.71680083646183
5.503291765037503,144.8875521193483
5.5089094864023735,145.0584759022064
5.514705162876979,145.22957232732176
5.520683989940892,145.40084153705914
5.526851163073701,145.57228367387992
5.533211877754994,145.743898880332
5.539771206896859,145.9156872990528
5.546530602371433,146.08764907277242
5.553487383977114,146.25978434430232
5.560638646179058,146.432093256553
5.567981483442594,146.60457595252157
5.575512990232852,146.7772325752897
5.583230261015132,146.95006326804344
5.591130390254676,147.12306817403683
5.599210472416701,147.29624743663467
5.607467601966476,147.46960119927812
5.615898873369218,147.6431296055056
5.624501381090184,147.81683279894148
5.633272219594545,147.99071092329692
5.642208483347574,148.16476412238794
5.651307266814584,148.3389925401029
5.660565664460677,148.51339632043295
5.669980770751238,148.68797560745207
5.679549680151382,148.8627305453256
5.689269487126424,149.0376612783145
5.699137286141536,149.2127679507627
5.70915017166206,149.388050707113
5.71930523815314,149.56350969188696
5.72959958008002,149.73914504970733
5.740030291907999,149.9149569252863
5.750594468102221,150.09094546341916
5.761289203128015,150.26711080899935
5.772111591450582,150.44345310700663
5.7830587275351775,150.61997250251588
5.794127705846975,150.79666914068406
5.805315620851317,150.9735431667718
5.816619567013376,151.150594726121
5.82803663879838,151.32782396416434
5.839563930671545,151.505231026432
5.851198537098213,151.68281605853858
5.862937552543585,151.86057920619294
5.874778071472818,152.038520615194
5.886717188351184,152.2166404314349
5.898751997643984,152.39493880089466
5.910879593816418,152.5734158696445
5.9230970713337,152.75207178385554
5.935401524661103,152.93090668977393
5.947790048263855,153.10992073375016
5.960259736607142,153.28911406222608
5.972807684156322,153.46848682172413
5.985430985376581,153.64803915887228
5.99812673473302,153.82777122037587
6.010892026691053,154.00768315304597
